"","Year","st","State","Gini","GeoFIPS","Region","pc_income","Index","realpc_income"
"1050",1951,23,"Michigan",0.398964881896973," 26000",3,1896,26,72.9230769230769
"1051",1951,24,"Minnesota",0.421880722045898," 27000",4,1595,26,61.3461538461538
"1052",1951,25,"Mississippi",0.432977825403214," 28000",5,866,26,33.3076923076923
"1053",1951,26,"Missouri",0.438247114419937," 29000",4,1574,26,60.5384615384615
"1054",1951,27,"Montana",0.423044919967651," 30000",7,1834,26,70.5384615384615
"1055",1951,28,"Nebraska",0.424283415079117," 31000",4,1667,26,64.1153846153846
"1056",1951,29,"Nevada",0.451679885387421," 32000",8,2315,26,89.0384615384615
"1057",1951,30,"New Hampshire",0.404192417860031," 33000",1,1538,26,59.1538461538462
"1058",1951,31,"New Jersey",0.398122042417526," 34000",2,2024,26,77.8461538461538
"1059",1951,32,"New Mexico",0.438335865736008," 35000",6,1410,26,54.2307692307692
"1060",1951,33,"New York",0.445521056652069," 36000",2,2020,26,77.6923076923077
"1061",1951,34,"North Carolina",0.42488819360733," 37000",5,1217,26,46.8076923076923
"1062",1951,35,"North Dakota",0.421250402927399," 38000",4,1480,26,56.9230769230769
"1063",1951,36,"Ohio",0.398364722728729," 39000",3,1841,26,70.8076923076923
"1064",1951,37,"Oklahoma",0.435777485370636," 40000",6,1319,26,50.7307692307692
"1065",1951,38,"Oregon",0.416621923446655," 41000",8,1876,26,72.1538461538462
"1066",1951,39,"Pennsylvania",0.397280156612396," 42000",2,1719,26,66.1153846153846
"1067",1951,40,"Rhode Island",0.420248657464981," 44000",1,1779,26,68.4230769230769
"1068",1951,41,"South Carolina",0.404368072748184," 45000",5,1158,26,44.5384615384615
"1069",1951,42,"South Dakota",0.428184300661087," 46000",4,1520,26,58.4615384615385
"1070",1951,43,"Tennessee",0.427064716815948," 47000",5,1140,26,43.8461538461538
"1071",1951,44,"Texas",0.448588520288467," 48000",6,1524,26,58.6153846153846
"1072",1951,45,"Utah",0.393640667200089," 49000",7,1600,26,61.5384615384615
"1073",1951,46,"Vermont",0.409046918153763," 50000",1,1364,26,52.4615384615385
"1074",1951,47,"Virginia",0.42434886097908," 51000",5,1512,26,58.1538461538462
"1075",1951,48,"Washington",0.391509175300598," 53000",8,1955,26,75.1923076923077
"1076",1951,49,"West Virginia",0.392625242471695," 54000",5,1179,26,45.3461538461538
"1077",1951,50,"Wisconsin",0.400665462017059," 55000",3,1750,26,67.3076923076923
"1078",1951,51,"Wyoming",0.452843815088272," 56000",7,2023,26,77.8076923076923
"1079",1952,1,"Alabama",0.421670585870743," 01000",5,1137,26.5,42.9056603773585
"1080",1952,3,"Arizona",0.424752116203308," 04000",6,1779,26.5,67.1320754716981
"1081",1952,4,"Arkansas",0.438712269067764," 05000",5,1043,26.5,39.3584905660377
"1082",1952,5,"California",0.410712450742722," 06000",8,2303,26.5,86.9056603773585
"1083",1952,6,"Colorado",0.435628175735474," 08000",7,1973,26.5,74.4528301886792
"1084",1952,7,"Connecticut",0.426397234201431," 09000",1,2336,26.5,88.1509433962264
"1085",1952,8,"Delaware",0.489296525716782," 10000",2,2258,26.5,85.2075471698113
"1086",1952,9,"District of Columbia",0.421277582645416," 11000",2,2693,26.5,101.622641509434
"1087",1952,10,"Florida",0.443515926599503," 12000",5,1539,26.5,58.0754716981132
"1088",1952,11,"Georgia",0.433260083198547," 13000",5,1322,26.5,49.8867924528302
"1089",1952,13,"Idaho",0.427679926156998," 16000",7,1693,26.5,63.8867924528302
"1090",1952,14,"Illinois",0.4117291867733," 17000",3,2106,26.5,79.4716981132076
"1091",1952,15,"Indiana",0.394381821155548," 18000",3,1786,26.5,67.3962264150943
"1092",1952,16,"Iowa",0.412351131439209," 19000",4,1743,26.5,65.7735849056604
"1093",1952,17,"Kansas",0.436174988746643," 20000",4,1864,26.5,70.3396226415094
"1094",1952,18,"Kentucky",0.413629025220871," 21000",5,1256,26.5,47.3962264150943
"1095",1952,19,"Louisiana",0.428857743740082," 22000",5,1309,26.5,49.3962264150943
"1096",1952,20,"Maine",0.399651825428009," 23000",1,1490,26.5,56.2264150943396
"1097",1952,21,"Maryland",0.421719372272491," 24000",2,2039,26.5,76.9433962264151
"1098",1952,22,"Massachusetts",0.416374891996384," 25000",1,1944,26.5,73.3584905660377
"1099",1952,23,"Michigan",0.400946438312531," 26000",3,1984,26.5,74.8679245283019
"1100",1952,24,"Minnesota",0.418793141841888," 27000",4,1650,26.5,62.2641509433962
"1101",1952,25,"Mississippi",0.437072157859802," 28000",5,921,26.5,34.7547169811321
"1102",1952,26,"Missouri",0.436546355485916," 29000",4,1682,26.5,63.4716981132075
"1103",1952,27,"Montana",0.416295737028122," 30000",7,1855,26.5,70
"1104",1952,28,"Nebraska",0.418576300144196," 31000",4,1797,26.5,67.811320754717
"1105",1952,29,"Nevada",0.397202432155609," 32000",8,2513,26.5,94.8301886792453
"1106",1952,30,"New Hampshire",0.412134647369385," 33000",1,1612,26.5,60.8301886792453
"1107",1952,31,"New Jersey",0.397030115127563," 34000",2,2144,26.5,80.9056603773585
"1108",1952,32,"New Mexico",0.431015074253082," 35000",6,1506,26.5,56.8301886792453
"1109",1952,33,"New York",0.432099103927612," 36000",2,2075,26.5,78.3018867924528
"1110",1952,34,"North Carolina",0.425248503684998," 37000",5,1256,26.5,47.3962264150943
"1111",1952,35,"North Dakota",0.421773463487625," 38000",4,1351,26.5,50.9811320754717
"1112",1952,36,"Ohio",0.404078513383865," 39000",3,1923,26.5,72.5660377358491
"1113",1952,37,"Oklahoma",0.441604197025299," 40000",6,1438,26.5,54.2641509433962
"1114",1952,38,"Oregon",0.418458700180054," 41000",8,1961,26.5,74
"1115",1952,39,"Pennsylvania",0.395404785871506," 42000",2,1797,26.5,67.811320754717
"1116",1952,40,"Rhode Island",0.403858184814453," 44000",1,1835,26.5,69.2452830188679
"1117",1952,41,"South Carolina",0.414269983768463," 45000",5,1238,26.5,46.7169811320755
"1118",1952,42,"South Dakota",0.437683165073395," 46000",4,1357,26.5,51.2075471698113
"1119",1952,43,"Tennessee",0.426907330751419," 47000",5,1200,26.5,45.2830188679245
"1120",1952,44,"Texas",0.44351390004158," 48000",6,1606,26.5,60.6037735849057
"1121",1952,45,"Utah",0.407107323408127," 49000",7,1657,26.5,62.5283018867925
"1122",1952,46,"Vermont",0.415628522634506," 50000",1,1410,26.5,53.2075471698113
"1123",1952,47,"Virginia",0.426289111375809," 51000",5,1615,26.5,60.9433962264151
"1124",1952,48,"Washington",0.399003118276596," 53000",8,2063,26.5,77.8490566037736
"1125",1952,49,"West Virginia",0.393053531646729," 54000",5,1244,26.5,46.9433962264151
"1126",1952,50,"Wisconsin",0.401632159948349," 55000",3,1814,26.5,68.4528301886792
"1127",1952,51,"Wyoming",0.417379528284073," 56000",7,1986,26.5,74.9433962264151
"1128",1953,1,"Alabama",0.410372674465179," 01000",5,1193,26.7,44.6816479400749
"1129",1953,3,"Arizona",0.411104708909988," 04000",6,1778,26.7,66.5917602996255
"1130",1953,4,"Arkansas",0.428117513656616," 05000",5,1084,26.7,40.5992509363296
"1131",1953,5,"California",0.406925737857819," 06000",8,2345,26.7,87.8277153558052
"1132",1953,6,"Colorado",0.4176025390625," 08000",7,1905,26.7,71.3483146067416
"1133",1953,7,"Connecticut",0.397970646619797," 09000",1,2431,26.7,91.0486891385768
"1134",1953,8,"Delaware",0.474834382534027," 10000",2,2350,26.7,88.0149812734082
"1135",1953,9,"District of Columbia",0.407468110322952," 11000",2,2599,26.7,97.3408239700375
"1136",1953,10,"Florida",0.441029459238052," 12000",5,1636,26.7,61.2734082397004
"1137",1953,11,"Georgia",0.432586014270782," 13000",5,1369,26.7,51.2734082397004
"1138",1953,13,"Idaho",0.408204138278961," 16000",7,1596,26.7,59.7752808988764
"1139",1953,14,"Illinois",0.416343480348587," 17000",3,2223,26.7,83.2584269662921
"1140",1953,15,"Indiana",0.392195254564285," 18000",3,1952,26.7,73.1086142322097
"1141",1953,16,"Iowa",0.406706303358078," 19000",4,1676,26.7,62.7715355805243
"1142",1953,17,"Kansas",0.427552402019501," 20000",4,1779,26.7,66.6292134831461
"1143",1953,18,"Kentucky",0.416554629802704," 21000",5,1327,26.7,49.7003745318352
"1144",1953,19,"Louisiana",0.430211305618286," 22000",5,1374,26.7,51.4606741573034
"1145",1953,20,"Maine",0.391088306903839," 23000",1,1505,26.7,56.3670411985019
"1146",1953,21,"Maryland",0.412556916475296," 24000",2,2115,26.7,79.2134831460674
"1147",1953,22,"Massachusetts",0.409874767065048," 25000",1,1994,26.7,74.6816479400749
"1148",1953,23,"Michigan",0.397118538618088," 26000",3,2198,26.7,82.3220973782771
"1149",1953,24,"Minnesota",0.429251492023468," 27000",4,1731,26.7,64.8314606741573
"1150",1953,25,"Mississippi",0.429593712091446," 28000",5,955,26.7,35.7677902621723
"1151",1953,26,"Missouri",0.435083597898483," 29000",4,1763,26.7,66.0299625468165
"1152",1953,27,"Montana",0.416486859321594," 30000",7,1842,26.7,68.9887640449438
"1153",1953,28,"Nebraska",0.42415326833725," 31000",4,1705,26.7,63.8576779026217
"1154",1953,29,"Nevada",0.393320798873901," 32000",8,2574,26.7,96.4044943820225
"1155",1953,30,"New Hampshire",0.405938386917114," 33000",1,1692,26.7,63.3707865168539
"1156",1953,31,"New Jersey",0.391025692224503," 34000",2,2262,26.7,84.7191011235955
"1157",1953,32,"New Mexico",0.419137090444565," 35000",6,1536,26.7,57.5280898876404
"1158",1953,33,"New York",0.432836532592773," 36000",2,2160,26.7,80.8988764044944
"1159",1953,34,"North Carolina",0.423823684453964," 37000",5,1304,26.7,48.8389513108614
"1160",1953,35,"North Dakota",0.439536660909653," 38000",4,1372,26.7,51.3857677902622
"1161",1953,36,"Ohio",0.391356468200684," 39000",3,2031,26.7,76.0674157303371
"1162",1953,37,"Oklahoma",0.429351091384888," 40000",6,1518,26.7,56.8539325842697
"1163",1953,38,"Oregon",0.420548409223557," 41000",8,1973,26.7,73.8951310861423
"1164",1953,39,"Pennsylvania",0.393221437931061," 42000",2,1903,26.7,71.2734082397004
"1165",1953,40,"Rhode Island",0.403447866439819," 44000",1,1930,26.7,72.2846441947566
"1166",1953,41,"South Carolina",0.399674355983734," 45000",5,1274,26.7,47.7153558052434
"1167",1953,42,"South Dakota",0.4288409948349," 46000",4,1483,26.7,55.5430711610487
"1168",1953,43,"Tennessee",0.425894051790237," 47000",5,1300,26.7,48.689138576779
"1169",1953,44,"Texas",0.440709441900253," 48000",6,1641,26.7,61.4606741573034
"1170",1953,45,"Utah",0.40218311548233," 49000",7,1667,26.7,62.434456928839
"1171",1953,46,"Vermont",0.420536905527115," 50000",1,1463,26.7,54.7940074906367
"1172",1953,47,"Virginia",0.42431253194809," 51000",5,1647,26.7,61.685393258427
"1173",1953,48,"Washington",0.397558569908142," 53000",8,2168,26.7,81.1985018726592
"1174",1953,49,"West Virginia",0.390521019697189," 54000",5,1273,26.7,47.6779026217229
"1175",1953,50,"Wisconsin",0.410659939050674," 55000",3,1850,26.7,69.2883895131086
"1176",1953,51,"Wyoming",0.398223966360092," 56000",7,2005,26.7,75.0936329588015
"1177",1954,1,"Alabama",0.409828275442123," 01000",5,1167,26.9,43.3828996282528
"1178",1954,3,"Arizona",0.426854342222214," 04000",6,1766,26.9,65.6505576208178
"1179",1954,4,"Arkansas",0.448495954275131," 05000",5,1100,26.9,40.8921933085502
"1180",1954,5,"California",0.413235396146774," 06000",8,2323,26.9,86.3568773234201
"1181",1954,6,"Colorado",0.419538944959641," 08000",7,1881,26.9,69.9256505576208
"1182",1954,7,"Connecticut",0.4152772128582," 09000",1,2389,26.9,88.8104089219331
"1183",1954,8,"Delaware",0.53388112783432," 10000",2,2329,26.9,86.5799256505576
"1184",1954,9,"District of Columbia",0.429527848958969," 11000",2,2621,26.9,97.4349442379182
"1185",1954,10,"Florida",0.454306185245514," 12000",5,1628,26.9,60.5204460966543
"1186",1954,11,"Georgia",0.435929119586945," 13000",5,1351,26.9,50.2230483271375
"1187",1954,13,"Idaho",0.377492606639862," 16000",7,1612,26.9,59.9256505576208
"1188",1954,14,"Illinois",0.420881748199463," 17000",3,2193,26.9,81.5241635687732
"1189",1954,15,"Indiana",0.391718417406082," 18000",3,1810,26.9,67.2862453531599
"1190",1954,16,"Iowa",0.423103928565979," 19000",4,1815,26.9,67.4721189591078
"1191",1954,17,"Kansas",0.421727418899536," 20000",4,1839,26.9,68.364312267658
"1192",1954,18,"Kentucky",0.436372727155685," 21000",5,1311,26.9,48.7360594795539
"1193",1954,19,"Louisiana",0.426175624132156," 22000",5,1364,26.9,50.7063197026022
"1194",1954,20,"Maine",0.42802619934082," 23000",1,1508,26.9,56.0594795539034
"1195",1954,21,"Maryland",0.412274330854416," 24000",2,2032,26.9,75.5390334572491
"1196",1954,22,"Massachusetts",0.412642955780029," 25000",1,1973,26.9,73.3457249070632
"1197",1954,23,"Michigan",0.404382139444351," 26000",3,2069,26.9,76.9144981412639
"1198",1954,24,"Minnesota",0.422698169946671," 27000",4,1748,26.9,64.9814126394052
"1199",1954,25,"Mississippi",0.432518124580383," 28000",5,946,26.9,35.1672862453532
"1200",1954,26,"Missouri",0.440321385860443," 29000",4,1756,26.9,65.2788104089219
"1201",1954,27,"Montana",0.403828054666519," 30000",7,1807,26.9,67.1747211895911
"1202",1954,28,"Nebraska",0.444832503795624," 31000",4,1793,26.9,66.6542750929368
"1203",1954,29,"Nevada",0.42917674779892," 32000",8,2542,26.9,94.4981412639405
"1204",1954,30,"New Hampshire",0.405896991491318," 33000",1,1746,26.9,64.907063197026
"1205",1954,31,"New Jersey",0.407698124647141," 34000",2,2246,26.9,83.4944237918216
"1206",1954,32,"New Mexico",0.444979339838028," 35000",6,1557,26.9,57.8810408921933
"1207",1954,33,"New York",0.438253790140152," 36000",2,2190,26.9,81.4126394052045
"1208",1954,34,"North Carolina",0.428750425577164," 37000",5,1330,26.9,49.4423791821561
"1209",1954,35,"North Dakota",0.453518033027649," 38000",4,1407,26.9,52.3048327137546
"1210",1954,36,"Ohio",0.396432965993881," 39000",3,1974,26.9,73.3828996282528
"1211",1954,37,"Oklahoma",0.442957490682602," 40000",6,1504,26.9,55.910780669145
"1212",1954,38,"Oregon",0.398750811815262," 41000",8,1929,26.9,71.7100371747212
"1213",1954,39,"Pennsylvania",0.407196223735809," 42000",2,1835,26.9,68.2156133828996
"1214",1954,40,"Rhode Island",0.433957070112228," 44000",1,1931,26.9,71.7843866171004
"1215",1954,41,"South Carolina",0.408458650112152," 45000",5,1210,26.9,44.9814126394052
"1216",1954,42,"South Dakota",0.42207345366478," 46000",4,1509,26.9,56.0966542750929
"1217",1954,43,"Tennessee",0.424239069223404," 47000",5,1300,26.9,48.3271375464684
"1218",1954,44,"Texas",0.442190408706665," 48000",6,1681,26.9,62.4907063197026
"1219",1954,45,"Utah",0.401899427175522," 49000",7,1640,26.9,60.9665427509294
"1220",1954,46,"Vermont",0.413558542728424," 50000",1,1491,26.9,55.4275092936803
"1221",1954,47,"Virginia",0.426207095384598," 51000",5,1677,26.9,62.3420074349442
"1222",1954,48,"Washington",0.401008725166321," 53000",8,2183,26.9,81.1524163568773
"1223",1954,49,"West Virginia",0.40925920009613," 54000",5,1223,26.9,45.4646840148699
"1224",1954,50,"Wisconsin",0.414580434560776," 55000",3,1786,26.9,66.3940520446097
"1225",1954,51,"Wyoming",0.417084962129593," 56000",7,1935,26.9,71.9330855018587
"1226",1955,1,"Alabama",0.431886792182922," 01000",5,1305,26.8,48.6940298507463
"1227",1955,3,"Arizona",0.42435497045517," 04000",6,1833,26.8,68.3955223880597
"1228",1955,4,"Arkansas",0.435828596353531," 05000",5,1202,26.8,44.8507462686567
"1229",1955,5,"California",0.426413208246231," 06000",8,2478,26.8,92.4626865671642
"1230",1955,6,"Colorado",0.481593996286392," 08000",7,1979,26.8,73.8432835820896
"1231",1955,7,"Connecticut",0.417438566684723," 09000",1,2516,26.8,93.8805970149254
"1232",1955,8,"Delaware",0.51429694890976," 10000",2,2542,26.8,94.8507462686567
"1233",1955,9,"District of Columbia",0.433113485574722," 11000",2,2623,26.8,97.8731343283582
"1234",1955,10,"Florida",0.47113436460495," 12000",5,1743,26.8,65.0373134328358
"1235",1955,11,"Georgia",0.444834053516388," 13000",5,1475,26.8,55.0373134328358
"1236",1955,13,"Idaho",0.444267600774765," 16000",7,1651,26.8,61.6044776119403
"1237",1955,14,"Illinois",0.426874220371246," 17000",3,2288,26.8,85.3731343283582
"1238",1955,15,"Indiana",0.410101383924484," 18000",3,1908,26.8,71.1940298507463
"1239",1955,16,"Iowa",0.456143260002136," 19000",4,1696,26.8,63.2835820895522
"1240",1955,17,"Kansas",0.463564932346344," 20000",4,1800,26.8,67.1641791044776
"1241",1955,18,"Kentucky",0.445243954658508," 21000",5,1368,26.8,51.044776119403
"1242",1955,19,"Louisiana",0.441747158765793," 22000",5,1419,26.8,52.9477611940299
"1243",1955,20,"Maine",0.438638687133789," 23000",1,1644,26.8,61.3432835820895
"1244",1955,21,"Maryland",0.416451156139374," 24000",2,2141,26.8,79.8880597014925
"1245",1955,22,"Massachusetts",0.43269407749176," 25000",1,2116,26.8,78.955223880597
"1246",1955,23,"Michigan",0.402446329593658," 26000",3,2229,26.8,83.1716417910448
"1247",1955,24,"Minnesota",0.441241949796677," 27000",4,1818,26.8,67.8358208955224
"1248",1955,25,"Mississippi",0.444293618202209," 28000",5,1069,26.8,39.8880597014925
"1249",1955,26,"Missouri",0.4461649954319," 29000",4,1849,26.8,68.9925373134328
"1250",1955,27,"Montana",0.436278581619263," 30000",7,1934,26.8,72.1641791044776
"1251",1955,28,"Nebraska",0.485229194164276," 31000",4,1693,26.8,63.1716417910448
"1252",1955,29,"Nevada",0.459661215543747," 32000",8,2657,26.8,99.1417910447761
"1253",1955,30,"New Hampshire",0.423277348279953," 33000",1,1869,26.8,69.7388059701493
"1254",1955,31,"New Jersey",0.405189365148544," 34000",2,2322,26.8,86.6417910447761
"1255",1955,32,"New Mexico",0.448372364044189," 35000",6,1641,26.8,61.2313432835821
"1256",1955,33,"New York",0.449861466884613," 36000",2,2310,26.8,86.1940298507463
"1257",1955,34,"North Carolina",0.433014214038849," 37000",5,1404,26.8,52.3880597014925
"1258",1955,35,"North Dakota",0.49176549911499," 38000",4,1544,26.8,57.6119402985075
"1259",1955,36,"Ohio",0.400606274604797," 39000",3,2098,26.8,78.2835820895522
"1260",1955,37,"Oklahoma",0.45572891831398," 40000",6,1560,26.8,58.2089552238806
"1261",1955,38,"Oregon",0.424164354801178," 41000",8,2048,26.8,76.4179104477612
"1262",1955,39,"Pennsylvania",0.410895317792892," 42000",2,1923,26.8,71.7537313432836
"1263",1955,40,"Rhode Island",0.448413819074631," 44000",1,2040,26.8,76.1194029850746
"1264",1955,41,"South Carolina",0.412780791521072," 45000",5,1272,26.8,47.4626865671642
"1265",1955,42,"South Dakota",0.469809293746948," 46000",4,1391,26.8,51.9029850746269
"1266",1955,43,"Tennessee",0.449674636125565," 47000",5,1351,26.8,50.410447761194
"1267",1955,44,"Texas",0.469944268465042," 48000",6,1752,26.8,65.3731343283582
"1268",1955,45,"Utah",0.400698363780975," 49000",7,1738,26.8,64.8507462686567
"1269",1955,46,"Vermont",0.465904891490936," 50000",1,1560,26.8,58.2089552238806
"1270",1955,47,"Virginia",0.438921838998795," 51000",5,1754,26.8,65.4477611940299
"1271",1955,48,"Washington",0.41439300775528," 53000",8,2222,26.8,82.910447761194
"1272",1955,49,"West Virginia",0.406991571187973," 54000",5,1318,26.8,49.1791044776119
"1273",1955,50,"Wisconsin",0.422916948795319," 55000",3,1891,26.8,70.5597014925373
"1274",1955,51,"Wyoming",0.453167051076889," 56000",7,2006,26.8,74.8507462686567
"1275",1956,1,"Alabama",0.436944633722305," 01000",5,1390,27.2,51.1029411764706
"1276",1956,3,"Arizona",0.425832092761993," 04000",6,1937,27.2,71.2132352941177
"1277",1956,4,"Arkansas",0.476980805397034," 05000",5,1262,27.2,46.3970588235294
"1278",1956,5,"California",0.424455910921097," 06000",8,2597,27.2,95.4779411764706
